dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1860-01-01,-18.743,2.775,Ürümqi,China,44.20N,87.20E
1860-02-01,-13.548,2.301,Ürümqi,China,44.20N,87.20E
1860-03-01,-7.041,3.415,Ürümqi,China,44.20N,87.20E
1860-04-01,8.339,1.8319999999999999,Ürümqi,China,44.20N,87.20E
1860-05-01,17.726,2.168,Ürümqi,China,44.20N,87.20E
1860-06-01,21.313,1.4340000000000002,Ürümqi,China,44.20N,87.20E
1860-07-01,23.464000000000002,1.423,Ürümqi,China,44.20N,87.20E
1860-08-01,21.857,1.551,Ürümqi,China,44.20N,87.20E
1860-09-01,16.261,1.685,Ürümqi,China,44.20N,87.20E
1860-10-01,5.707000000000001,2.485,Ürümqi,China,44.20N,87.20E
1860-11-01,-4.763,2.142,Ürümqi,China,44.20N,87.20E
1860-12-01,-16.482,4.245,Ürümqi,China,44.20N,87.20E
1861-01-01,-19.758,3.1289999999999996,Ürümqi,China,44.20N,87.20E
1861-02-01,-14.358,2.963,Ürümqi,China,44.20N,87.20E
1861-03-01,-3.215,2.545,Ürümqi,China,44.20N,87.20E
1861-04-01,8.922,2.133,Ürümqi,China,44.20N,87.20E
1861-05-01,16.414,2.024,Ürümqi,China,44.20N,87.20E
1861-06-01,22.046,1.733,Ürümqi,China,44.20N,87.20E
1861-07-01,23.559,1.345,Ürümqi,China,44.20N,87.20E
1861-08-01,22.6,1.3659999999999999,Ürümqi,China,44.20N,87.20E
1861-09-01,15.937000000000001,1.4409999999999998,Ürümqi,China,44.20N,87.20E
1861-10-01,6.521,1.597,Ürümqi,China,44.20N,87.20E
1861-11-01,-2.3040000000000003,2.568,Ürümqi,China,44.20N,87.20E
1861-12-01,-11.595999999999998,2.9539999999999997,Ürümqi,China,44.20N,87.20E
1862-01-01,-21.306,4.71,Ürümqi,China,44.20N,87.20E
1862-02-01,-12.746,2.862,Ürümqi,China,44.20N,87.20E
1862-03-01,-4.104,2.555,Ürümqi,China,44.20N,87.20E
1862-04-01,7.0440000000000005,2.4859999999999998,Ürümqi,China,44.20N,87.20E
1862-05-01,17.053,2.099,Ürümqi,China,44.20N,87.20E
1862-06-01,20.192999999999998,1.5930000000000002,Ürümqi,China,44.20N,87.20E
1862-07-01,22.954,1.319,Ürümqi,China,44.20N,87.20E
1862-08-01,22.498,1.43,Ürümqi,China,44.20N,87.20E
1862-09-01,15.527999999999999,1.524,Ürümqi,China,44.20N,87.20E
1862-10-01,7.242999999999999,1.989,Ürümqi,China,44.20N,87.20E
1862-11-01,-5.678000000000001,2.1519999999999997,Ürümqi,China,44.20N,87.20E
1862-12-01,-14.372,2.701,Ürümqi,China,44.20N,87.20E
1863-01-01,-13.505,2.4130000000000003,Ürümqi,China,44.20N,87.20E
1863-02-01,-8.297999999999998,4.878,Ürümqi,China,44.20N,87.20E
1863-03-01,-2.157,2.079,Ürümqi,China,44.20N,87.20E
1863-04-01,10.229,2.488,Ürümqi,China,44.20N,87.20E
1863-05-01,17.854,1.86,Ürümqi,China,44.20N,87.20E
1863-06-01,21.349,1.825,Ürümqi,China,44.20N,87.20E
1863-07-01,23.391,1.7,Ürümqi,China,44.20N,87.20E
1863-08-01,22.203000000000003,1.351,Ürümqi,China,44.20N,87.20E
1863-09-01,14.546,1.732,Ürümqi,China,44.20N,87.20E
1863-10-01,6.35,1.642,Ürümqi,China,44.20N,87.20E
1863-11-01,-3.2,2.334,Ürümqi,China,44.20N,87.20E
1863-12-01,-13.605,2.633,Ürümqi,China,44.20N,87.20E
1864-01-01,-15.652000000000001,3.29,Ürümqi,China,44.20N,87.20E
1864-02-01,-15.379000000000001,4.0760000000000005,Ürümqi,China,44.20N,87.20E
1864-03-01,-4.013,2.457,Ürümqi,China,44.20N,87.20E
1864-04-01,7.376000000000001,2.0869999999999997,Ürümqi,China,44.20N,87.20E
1864-05-01,16.09,1.8619999999999999,Ürümqi,China,44.20N,87.20E
1864-06-01,20.346,1.565,Ürümqi,China,44.20N,87.20E
1864-07-01,23.838,1.416,Ürümqi,China,44.20N,87.20E
1864-08-01,21.248,1.474,Ürümqi,China,44.20N,87.20E
1864-09-01,15.297,1.672,Ürümqi,China,44.20N,87.20E
1864-10-01,7.6579999999999995,1.93,Ürümqi,China,44.20N,87.20E
1864-11-01,-3.0789999999999997,2.2569999999999997,Ürümqi,China,44.20N,87.20E
1864-12-01,-14.762,2.332,Ürümqi,China,44.20N,87.20E
1865-01-01,-15.541,2.093,Ürümqi,China,44.20N,87.20E
1865-02-01,-14.638,2.14,Ürümqi,China,44.20N,87.20E
1865-03-01,-4.721,2.806,Ürümqi,China,44.20N,87.20E
1865-04-01,8.999,1.999,Ürümqi,China,44.20N,87.20E
1865-05-01,17.384,1.922,Ürümqi,China,44.20N,87.20E
1865-06-01,22.456,1.4069999999999998,Ürümqi,China,44.20N,87.20E
1865-07-01,23.968000000000004,1.787,Ürümqi,China,44.20N,87.20E
1865-08-01,22.15,1.381,Ürümqi,China,44.20N,87.20E
1865-09-01,16.073,1.714,Ürümqi,China,44.20N,87.20E
1865-10-01,6.5280000000000005,1.7480000000000002,Ürümqi,China,44.20N,87.20E
1865-11-01,-4.138999999999999,2.298,Ürümqi,China,44.20N,87.20E
1865-12-01,-12.203,2.93,Ürümqi,China,44.20N,87.20E
1866-01-01,-13.625,2.52,Ürümqi,China,44.20N,87.20E
1866-02-01,-12.935,2.889,Ürümqi,China,44.20N,87.20E
1866-03-01,-3.377,2.6460000000000004,Ürümqi,China,44.20N,87.20E
1866-04-01,8.335,2.418,Ürümqi,China,44.20N,87.20E
1866-05-01,16.153,1.704,Ürümqi,China,44.20N,87.20E
1866-06-01,20.557,1.415,Ürümqi,China,44.20N,87.20E
1866-07-01,24.543000000000003,1.412,Ürümqi,China,44.20N,87.20E
1866-08-01,22.598000000000003,1.761,Ürümqi,China,44.20N,87.20E
1866-09-01,14.561,1.7409999999999999,Ürümqi,China,44.20N,87.20E
1866-10-01,5.459,2.353,Ürümqi,China,44.20N,87.20E
1866-11-01,-3.002,1.915,Ürümqi,China,44.20N,87.20E
1866-12-01,-8.908000000000003,2.525,Ürümqi,China,44.20N,87.20E
1867-01-01,-14.374,2.491,Ürümqi,China,44.20N,87.20E
1867-02-01,-12.677,2.255,Ürümqi,China,44.20N,87.20E
1867-03-01,-0.7470000000000001,2.443,Ürümqi,China,44.20N,87.20E
1867-04-01,11.425999999999998,2.039,Ürümqi,China,44.20N,87.20E
1867-05-01,16.271,1.617,Ürümqi,China,44.20N,87.20E
1867-06-01,21.594,1.495,Ürümqi,China,44.20N,87.20E
1867-07-01,24.019000000000002,1.39,Ürümqi,China,44.20N,87.20E
1867-08-01,22.144000000000002,1.495,Ürümqi,China,44.20N,87.20E
1867-09-01,16.245,1.466,Ürümqi,China,44.20N,87.20E
1867-10-01,6.109,2.3890000000000002,Ürümqi,China,44.20N,87.20E
1867-11-01,0.121,2.46,Ürümqi,China,44.20N,87.20E
1867-12-01,-9.357000000000001,2.785,Ürümqi,China,44.20N,87.20E
1868-01-01,-15.645,2.505,Ürümqi,China,44.20N,87.20E
1868-02-01,-14.014000000000001,2.293,Ürümqi,China,44.20N,87.20E
1868-03-01,-4.159,2.411,Ürümqi,China,44.20N,87.20E
1868-04-01,10.353,2.231,Ürümqi,China,44.20N,87.20E
1868-05-01,17.97,2.144,Ürümqi,China,44.20N,87.20E
1868-06-01,21.599,1.453,Ürümqi,China,44.20N,87.20E
1868-07-01,24.212,1.3119999999999998,Ürümqi,China,44.20N,87.20E
1868-08-01,22.245,1.308,Ürümqi,China,44.20N,87.20E
1868-09-01,16.262,1.4980000000000002,Ürümqi,China,44.20N,87.20E
1868-10-01,6.268000000000002,1.932,Ürümqi,China,44.20N,87.20E
1868-11-01,-4.41,2.194,Ürümqi,China,44.20N,87.20E
1868-12-01,-13.515,2.792,Ürümqi,China,44.20N,87.20E
1869-01-01,-17.192,2.5069999999999997,Ürümqi,China,44.20N,87.20E
1869-02-01,-10.470999999999998,2.718,Ürümqi,China,44.20N,87.20E
1869-03-01,-3.2230000000000003,2.553,Ürümqi,China,44.20N,87.20E
1869-04-01,9.982,3.014,Ürümqi,China,44.20N,87.20E
1869-05-01,17.12,1.7080000000000002,Ürümqi,China,44.20N,87.20E
1869-06-01,19.963,3.438,Ürümqi,China,44.20N,87.20E
1869-07-01,23.438000000000002,1.39,Ürümqi,China,44.20N,87.20E
1869-08-01,20.934,2.6319999999999997,Ürümqi,China,44.20N,87.20E
1869-09-01,17.026,1.433,Ürümqi,China,44.20N,87.20E
1869-10-01,6.1979999999999995,2.009,Ürümqi,China,44.20N,87.20E
1869-11-01,-3.819,2.457,Ürümqi,China,44.20N,87.20E
1869-12-01,-15.630999999999998,2.71,Ürümqi,China,44.20N,87.20E
1870-01-01,-18.136,2.174,Ürümqi,China,44.20N,87.20E
1870-02-01,-14.511,2.334,Ürümqi,China,44.20N,87.20E
1870-03-01,-2.714,2.145,Ürümqi,China,44.20N,87.20E
1870-04-01,9.63,1.63,Ürümqi,China,44.20N,87.20E
1870-05-01,17.675,1.4509999999999998,Ürümqi,China,44.20N,87.20E
1870-06-01,22.498,2.032,Ürümqi,China,44.20N,87.20E
1870-07-01,24.445999999999998,1.756,Ürümqi,China,44.20N,87.20E
1870-08-01,22.076,1.078,Ürümqi,China,44.20N,87.20E
1870-09-01,17.229,1.44,Ürümqi,China,44.20N,87.20E
1870-10-01,6.511,1.558,Ürümqi,China,44.20N,87.20E
1870-11-01,-5.186,2.432,Ürümqi,China,44.20N,87.20E
1870-12-01,-15.634,2.873,Ürümqi,China,44.20N,87.20E
1871-01-01,-17.0,2.146,Ürümqi,China,44.20N,87.20E
1871-02-01,-12.917,2.603,Ürümqi,China,44.20N,87.20E
1871-03-01,-2.452,1.939,Ürümqi,China,44.20N,87.20E
1871-04-01,10.048,1.683,Ürümqi,China,44.20N,87.20E
1871-05-01,15.943,1.474,Ürümqi,China,44.20N,87.20E
1871-06-01,21.12,1.442,Ürümqi,China,44.20N,87.20E
1871-07-01,24.201,1.591,Ürümqi,China,44.20N,87.20E
1871-08-01,23.447,1.396,Ürümqi,China,44.20N,87.20E
1871-09-01,16.447,1.72,Ürümqi,China,44.20N,87.20E
1871-10-01,6.702999999999999,1.851,Ürümqi,China,44.20N,87.20E
1871-11-01,-4.173,1.781,Ürümqi,China,44.20N,87.20E
1871-12-01,-12.658,1.9469999999999998,Ürümqi,China,44.20N,87.20E
1872-01-01,-18.997,2.072,Ürümqi,China,44.20N,87.20E
1872-02-01,-13.956,1.916,Ürümqi,China,44.20N,87.20E
1872-03-01,-2.392,1.94,Ürümqi,China,44.20N,87.20E
1872-04-01,6.5680000000000005,3.3510000000000004,Ürümqi,China,44.20N,87.20E
1872-05-01,16.522000000000002,1.912,Ürümqi,China,44.20N,87.20E
1872-06-01,20.825,1.3090000000000002,Ürümqi,China,44.20N,87.20E
1872-07-01,23.918000000000003,1.272,Ürümqi,China,44.20N,87.20E
1872-08-01,21.9,1.5630000000000002,Ürümqi,China,44.20N,87.20E
1872-09-01,16.067999999999998,1.2690000000000001,Ürümqi,China,44.20N,87.20E
1872-10-01,6.136,1.374,Ürümqi,China,44.20N,87.20E
1872-11-01,-3.7289999999999996,1.774,Ürümqi,China,44.20N,87.20E
1872-12-01,-11.795,2.386,Ürümqi,China,44.20N,87.20E
1873-01-01,-18.03,1.786,Ürümqi,China,44.20N,87.20E
1873-02-01,-11.239,2.481,Ürümqi,China,44.20N,87.20E
1873-03-01,-2.282,2.252,Ürümqi,China,44.20N,87.20E
1873-04-01,7.57,3.466,Ürümqi,China,44.20N,87.20E
1873-05-01,16.594,1.4909999999999999,Ürümqi,China,44.20N,87.20E
1873-06-01,20.967,1.79,Ürümqi,China,44.20N,87.20E
1873-07-01,24.918000000000003,1.77,Ürümqi,China,44.20N,87.20E
1873-08-01,22.768,1.2,Ürümqi,China,44.20N,87.20E
1873-09-01,16.867,1.405,Ürümqi,China,44.20N,87.20E
1873-10-01,7.723,1.551,Ürümqi,China,44.20N,87.20E
1873-11-01,-1.1140000000000003,2.963,Ürümqi,China,44.20N,87.20E
1873-12-01,-9.63,2.233,Ürümqi,China,44.20N,87.20E
1874-01-01,-14.395,2.006,Ürümqi,China,44.20N,87.20E
1874-02-01,-11.67,2.141,Ürümqi,China,44.20N,87.20E
